Data/Hora Evento,Tipo Mensagem,Motion Status,Diferença entre GTERI (IGN),Diferença entre GTERI (IGF)
2025-06-27 07:09:47,GTERI,22,180.0,
2025-06-27 07:12:47,GTERI,22,180.0,
2025-06-27 07:15:47,GTERI,22,180.0,
2025-06-27 07:18:47,GTERI,22,180.0,
2025-06-27 07:21:47,GTERI,22,180.0,
2025-06-27 07:24:47,GTERI,22,180.0,
2025-06-27 07:27:47,GTERI,22,180.0,
2025-06-27 07:30:47,GTERI,22,180.0,
2025-06-27 07:33:47,GTERI,22,180.0,
2025-06-27 07:36:47,GTERI,22,180.0,
2025-06-27 07:39:47,GTERI,22,180.0,
2025-06-27 07:42:47,GTERI,22,180.0,
2025-06-27 07:45:47,GTERI,22,180.0,
2025-06-27 07:48:47,GTERI,22,180.0,
2025-06-27 07:51:47,GTERI,22,180.0,
2025-06-27 07:54:47,GTERI,22,180.0,
2025-06-27 07:57:47,GTERI,22,180.0,
2025-06-27 08:00:47,GTERI,22,180.0,
2025-06-27 08:03:47,GTERI,22,180.0,
2025-06-27 08:06:47,GTERI,22,180.0,
2025-06-27 08:09:47,GTERI,22,180.0,
2025-06-27 08:12:47,GTERI,22,180.0,
2025-06-27 08:15:47,GTERI,22,180.0,
2025-06-27 08:18:47,GTERI,22,180.0,
2025-06-27 08:21:47,GTERI,22,180.0,
2025-06-27 08:24:47,GTERI,22,180.0,
2025-06-27 08:25:45,GTIGF,,,
2025-06-27 08:25:45,GTERI,12,,0.0
2025-06-27 09:19:35,GTIGN,,,
2025-06-27 09:19:44,GTIGF,,,
2025-06-27 09:19:45,GTERI,12,,1.0
2025-06-27 10:19:39,GTERI,11,,3594.0
2025-06-27 10:38:55,GTIGN,,,
2025-06-27 10:39:02,GTERI,22,7.0,
2025-06-27 10:42:05,GTERI,22,183.0,
2025-06-27 10:45:07,GTERI,22,182.0,
2025-06-27 10:48:07,GTERI,22,180.0,
2025-06-27 10:51:07,GTERI,22,180.0,
2025-06-27 10:54:07,GTERI,22,180.0,
2025-06-27 10:57:07,GTERI,22,180.0,
2025-06-27 10:57:44,GTIGF,,,
2025-06-27 10:57:45,GTERI,12,,1.0
2025-06-27 10:58:32,GTIGN,,,
2025-06-27 10:58:36,GTERI,22,4.0,
2025-06-27 10:58:56,GTIGF,,,
2025-06-27 10:58:57,GTERI,12,,1.0
2025-06-27 11:23:44,GTIGN,,,
2025-06-27 11:23:59,GTERI,22,15.0,
2025-06-27 11:25:03,GTIGF,,,
2025-06-27 11:25:03,GTERI,12,,0.0
2025-06-27 11:25:08,GTIGN,,,
2025-06-27 11:25:12,GTERI,22,4.0,
2025-06-27 11:26:18,GTIGF,,,
2025-06-27 11:26:19,GTERI,12,,1.0
2025-06-27 11:26:23,GTIGN,,,
2025-06-27 11:26:28,GTERI,22,5.0,
2025-06-27 11:27:01,GTIGF,,,
2025-06-27 11:27:02,GTERI,12,,1.0
2025-06-27 11:27:51,GTIGN,,,
2025-06-27 11:27:56,GTERI,22,5.0,
2025-06-27 11:28:56,GTIGF,,,
2025-06-27 11:28:56,GTERI,12,,0.0
2025-06-27 11:28:56,GTIGN,,,
2025-06-27 11:29:00,GTERI,22,4.0,
2025-06-27 11:29:02,GTIGN,,,
2025-06-27 11:29:02,GTIGF,,,
2025-06-27 11:29:07,GTERI,22,5.0,
2025-06-27 11:32:09,GTERI,22,182.0,
2025-06-27 11:35:09,GTERI,22,180.0,
2025-06-27 11:38:09,GTERI,22,180.0,
2025-06-27 11:41:09,GTERI,22,180.0,
2025-06-27 11:43:54,GTIGN,,,
2025-06-27 11:43:54,GTIGF,,,
2025-06-27 11:43:59,GTERI,22,5.0,
2025-06-27 11:44:00,GTIGN,,,
2025-06-27 11:44:00,GTIGF,,,
2025-06-27 11:44:00,GTERI,12,,0.0
2025-06-27 11:44:04,GTERI,22,4.0,
2025-06-27 11:44:23,GTIGF,,,
2025-06-27 11:44:23,GTERI,12,,0.0
2025-06-27 12:33:32,GTIGN,,,
2025-06-27 12:33:40,GTERI,22,8.0,
2025-06-27 12:34:43,GTIGF,,,
2025-06-27 12:34:44,GTIGN,,,
2025-06-27 12:34:44,GTIGF,,,
2025-06-27 12:44:24,GTIGN,,,
2025-06-27 12:44:37,GTERI,22,13.0,
2025-06-27 12:45:31,GTIGF,,,
2025-06-27 12:45:32,GTERI,12,,1.0
2025-06-27 12:45:32,GTIGN,,,
2025-06-27 12:45:37,GTERI,22,5.0,
2025-06-27 12:45:51,GTIGF,,,
2025-06-27 12:45:52,GTERI,12,,1.0
2025-06-27 12:48:12,GTIGN,,,
2025-06-27 12:48:17,GTERI,22,5.0,
2025-06-27 12:51:18,GTERI,22,181.0,
2025-06-27 12:53:26,GTERI,12,,454.0
2025-06-27 12:53:26,GTIGF,,,
2025-06-27 12:53:27,GTIGN,,,
2025-06-27 12:53:31,GTERI,22,4.0,
2025-06-27 12:56:33,GTERI,22,182.0,
2025-06-27 12:59:33,GTERI,22,180.0,
2025-06-27 13:02:33,GTERI,22,180.0,
2025-06-27 13:05:33,GTERI,22,180.0,
2025-06-27 13:08:33,GTERI,22,180.0,
2025-06-27 13:11:33,GTERI,22,180.0,
2025-06-27 13:14:33,GTERI,22,180.0,
2025-06-27 13:17:33,GTERI,22,180.0,
2025-06-27 13:20:33,GTERI,22,180.0,
2025-06-27 13:23:33,GTERI,22,180.0,
2025-06-27 13:26:33,GTERI,22,180.0,
2025-06-27 13:28:18,GTIGF,,,
2025-06-27 13:28:18,GTERI,12,,0.0
2025-06-27 14:00:50,GTIGN,,,
2025-06-27 14:00:59,GTERI,22,9.0,
2025-06-27 14:04:00,GTERI,22,181.0,
2025-06-27 14:07:00,GTERI,22,180.0,
2025-06-27 14:10:00,GTERI,22,180.0,
2025-06-27 14:13:00,GTERI,22,180.0,
2025-06-27 14:16:00,GTERI,22,180.0,
2025-06-27 14:19:00,GTERI,22,180.0,
2025-06-27 14:22:00,GTERI,22,180.0,
2025-06-27 14:25:01,GTERI,22,181.0,
2025-06-27 14:28:01,GTERI,22,180.0,
2025-06-27 14:31:01,GTERI,22,180.0,
2025-06-27 14:34:01,GTERI,22,180.0,
2025-06-27 14:37:01,GTERI,22,180.0,
2025-06-27 14:40:01,GTERI,22,180.0,
2025-06-27 14:43:01,GTERI,22,180.0,
2025-06-27 14:46:01,GTERI,22,180.0,
2025-06-27 14:49:01,GTERI,22,180.0,
2025-06-27 14:49:10,GTIGF,,,
2025-06-27 14:49:11,GTERI,12,,1.0
2025-06-27 15:49:05,GTERI,11,,3594.0
2025-06-27 16:49:05,GTERI,11,,3600.0
2025-06-27 17:49:05,GTERI,11,,3600.0
2025-06-27 18:49:05,GTERI,11,,3600.0
2025-06-27 19:49:05,GTERI,11,,3600.0
2025-06-27 20:49:05,GTERI,11,,3600.0
2025-06-27 21:49:05,GTERI,11,,3600.0
2025-06-27 22:49:05,GTERI,11,,3600.0
2025-06-27 23:49:05,GTERI,11,,3600.0
2025-06-28 00:49:05,GTERI,11,,3600.0
2025-06-28 01:49:05,GTERI,11,,3600.0
2025-06-28 02:49:05,GTERI,11,,3600.0
2025-06-28 03:49:05,GTERI,11,,3600.0
2025-06-28 04:49:05,GTERI,11,,3600.0
2025-06-28 05:49:05,GTERI,11,,3600.0
2025-06-28 06:49:05,GTERI,11,,3600.0
2025-06-28 07:49:05,GTERI,11,,3600.0
2025-06-28 08:49:05,GTERI,11,,3600.0
2025-06-28 09:49:05,GTERI,11,,3600.0
2025-06-28 10:49:05,GTERI,11,,3600.0
2025-06-28 11:49:05,GTERI,11,,3600.0
2025-06-28 12:49:05,GTERI,11,,3600.0
2025-06-28 13:49:05,GTERI,11,,3600.0
2025-06-28 14:49:05,GTERI,11,,3600.0
2025-06-28 15:49:05,GTERI,11,,3600.0
2025-06-28 16:49:05,GTERI,11,,3600.0
2025-06-28 17:49:05,GTERI,11,,3600.0
2025-06-28 18:49:05,GTERI,11,,3600.0
2025-06-28 19:49:05,GTERI,11,,3600.0
2025-06-28 20:49:05,GTERI,11,,3600.0
2025-06-28 21:49:05,GTERI,11,,3600.0
2025-06-28 22:49:05,GTERI,11,,3600.0
2025-06-28 23:49:05,GTERI,11,,3600.0
2025-06-29 00:49:05,GTERI,11,,3600.0
2025-06-29 01:49:05,GTERI,11,,3600.0
2025-06-29 02:49:05,GTERI,11,,3600.0
2025-06-29 03:49:05,GTERI,11,,3600.0
2025-06-29 04:49:05,GTERI,11,,3600.0
2025-06-29 05:49:05,GTERI,11,,3600.0
2025-06-29 06:49:05,GTERI,11,,3600.0
2025-06-29 07:49:05,GTERI,11,,3600.0
2025-06-29 08:49:05,GTERI,11,,3600.0
2025-06-29 09:49:05,GTERI,11,,3600.0
2025-06-29 10:49:05,GTERI,11,,3600.0
2025-06-29 11:49:05,GTERI,11,,3600.0
2025-06-29 12:49:05,GTERI,11,,3600.0
2025-06-29 13:49:05,GTERI,11,,3600.0
2025-06-29 14:49:05,GTERI,11,,3600.0
2025-06-29 15:49:05,GTERI,11,,3600.0
2025-06-29 16:49:05,GTERI,11,,3600.0
2025-06-29 17:49:05,GTERI,11,,3600.0
2025-06-29 18:49:05,GTERI,11,,3600.0
2025-06-29 19:49:05,GTERI,11,,3600.0
2025-06-29 20:49:05,GTERI,11,,3600.0
2025-06-29 21:49:05,GTERI,11,,3600.0
2025-06-29 22:49:05,GTERI,11,,3600.0
2025-06-29 23:49:05,GTERI,11,,3600.0
2025-06-30 00:49:05,GTERI,11,,3600.0
2025-06-30 01:49:05,GTERI,11,,3600.0
2025-06-30 02:49:05,GTERI,11,,3600.0
2025-06-30 03:49:05,GTERI,11,,3600.0
2025-06-30 04:49:05,GTERI,11,,3600.0
2025-06-30 05:49:05,GTERI,11,,3600.0
2025-06-30 05:59:37,GTIGN,,,
2025-06-30 05:59:49,GTERI,22,12.0,
2025-06-30 06:02:46,GTERI,22,177.0,
2025-06-30 06:05:46,GTERI,22,180.0,
2025-06-30 06:08:46,GTERI,22,180.0,
2025-06-30 06:11:46,GTERI,22,180.0,
2025-06-30 06:14:46,GTERI,22,180.0,
2025-06-30 06:17:46,GTERI,22,180.0,
2025-06-30 06:20:46,GTERI,22,180.0,
2025-06-30 06:23:46,GTERI,22,180.0,
2025-06-30 06:26:46,GTERI,22,180.0,
2025-06-30 06:29:46,GTERI,22,180.0,
2025-06-30 06:32:46,GTERI,22,180.0,
2025-06-30 06:35:46,GTERI,22,180.0,
2025-06-30 06:38:46,GTERI,22,180.0,
2025-06-30 06:41:46,GTERI,22,180.0,
2025-06-30 06:44:46,GTERI,22,180.0,
2025-06-30 06:47:46,GTERI,22,180.0,
2025-06-30 06:50:46,GTERI,22,180.0,
2025-06-30 06:53:46,GTERI,22,180.0,
2025-06-30 06:55:39,GTIGF,,,
2025-06-30 06:55:40,GTERI,12,,1.0
2025-06-30 07:49:17,GTIGN,,,
2025-06-30 07:49:25,GTERI,22,8.0,
2025-06-30 07:49:56,GTIGF,,,
2025-06-30 07:49:57,GTERI,12,,1.0
2025-06-30 07:51:39,GTIGN,,,
2025-06-30 07:51:44,GTERI,22,5.0,
2025-06-30 07:52:32,GTIGF,,,
2025-06-30 07:52:32,GTERI,12,,0.0
2025-06-30 08:06:20,GTIGN,,,
2025-06-30 08:06:28,GTERI,22,8.0,
2025-06-30 08:09:28,GTERI,22,180.0,
2025-06-30 08:12:28,GTERI,22,180.0,
2025-06-30 08:15:28,GTERI,22,180.0,
2025-06-30 08:18:28,GTERI,22,180.0,
2025-06-30 08:20:27,GTERI,12,,1675.0
2025-06-30 08:20:27,GTIGF,,,
2025-06-30 08:47:06,GTIGN,,,
2025-06-30 08:47:14,GTERI,22,8.0,
2025-06-30 08:50:13,GTERI,22,179.0,
2025-06-30 08:53:13,GTERI,22,180.0,
2025-06-30 08:56:13,GTERI,22,180.0,
2025-06-30 08:59:13,GTERI,22,180.0,
2025-06-30 09:02:13,GTERI,22,180.0,
2025-06-30 09:05:13,GTERI,22,180.0,
2025-06-30 09:08:13,GTERI,22,180.0,
2025-06-30 09:08:14,GTERI,12,,2867.0
2025-06-30 09:08:14,GTIGF,,,
2025-06-30 09:16:59,GTIGN,,,
2025-06-30 09:17:08,GTERI,22,9.0,
2025-06-30 09:17:41,GTIGF,,,
2025-06-30 09:17:41,GTIGN,,,
2025-06-30 09:17:41,GTIGF,,,
2025-06-30 09:17:42,GTIGN,,,
2025-06-30 09:23:16,GTERI,22,334.0,
2025-06-30 09:26:16,GTERI,22,180.0,
2025-06-30 09:29:16,GTERI,22,180.0,
2025-06-30 09:30:04,GTERI,22,48.0,
2025-06-30 09:35:16,GTERI,22,312.0,
2025-06-30 09:38:16,GTERI,22,180.0,
2025-06-30 09:38:36,GTIGF,,,
2025-06-30 09:38:36,GTIGN,,,
2025-06-30 09:38:41,GTERI,22,5.0,
2025-06-30 09:41:42,GTERI,22,181.0,
2025-06-30 09:44:42,GTERI,22,180.0,
2025-06-30 09:47:42,GTERI,22,180.0,
2025-06-30 09:50:42,GTERI,22,180.0,
2025-06-30 09:53:42,GTERI,22,180.0,
2025-06-30 09:56:42,GTERI,22,180.0,
2025-06-30 09:59:42,GTERI,22,180.0,
2025-06-30 10:02:42,GTERI,22,180.0,
2025-06-30 10:05:42,GTERI,22,180.0,
2025-06-30 10:08:42,GTERI,22,180.0,
2025-06-30 10:11:42,GTERI,22,180.0,
2025-06-30 10:14:42,GTERI,22,180.0,
2025-06-30 10:17:42,GTERI,22,180.0,
2025-06-30 10:19:41,GTIGF,,,
2025-06-30 10:19:41,GTERI,12,,0.0
2025-06-30 11:07:44,GTIGN,,,
2025-06-30 11:07:53,GTERI,22,9.0,
2025-06-30 11:08:49,GTIGF,,,
2025-06-30 11:08:49,GTERI,12,,0.0
2025-06-30 11:09:06,GTIGN,,,
2025-06-30 11:09:11,GTERI,22,5.0,
2025-06-30 11:09:27,GTIGF,,,
2025-06-30 11:09:28,GTERI,12,,1.0
2025-06-30 11:13:56,GTIGN,,,
2025-06-30 11:14:00,GTERI,22,4.0,
2025-06-30 11:17:03,GTERI,22,183.0,
2025-06-30 11:20:03,GTERI,22,180.0,
2025-06-30 11:23:03,GTERI,22,180.0,
2025-06-30 11:26:04,GTERI,22,181.0,
2025-06-30 11:29:04,GTERI,22,180.0,
2025-06-30 11:32:04,GTERI,22,180.0,
2025-06-30 11:35:04,GTERI,22,180.0,
2025-06-30 11:38:04,GTERI,22,180.0,
2025-06-30 11:41:04,GTERI,22,180.0,
2025-06-30 11:44:04,GTERI,22,180.0,
2025-06-30 11:47:04,GTERI,22,180.0,
2025-06-30 11:50:04,GTERI,22,180.0,
2025-06-30 11:53:04,GTERI,22,180.0,
2025-06-30 11:56:04,GTERI,22,180.0,
2025-06-30 11:59:04,GTERI,22,180.0,
2025-06-30 12:02:04,GTERI,22,180.0,
2025-06-30 12:05:04,GTERI,22,180.0,
2025-06-30 12:08:04,GTERI,22,180.0,
2025-06-30 12:11:04,GTERI,22,180.0,
2025-06-30 12:14:04,GTERI,22,180.0,
2025-06-30 12:17:04,GTERI,22,180.0,
2025-06-30 12:17:05,GTIGF,,,
2025-06-30 12:17:05,GTERI,12,,0.0
2025-06-30 12:18:09,GTIGN,,,
2025-06-30 12:18:12,GTIGF,,,
2025-06-30 12:53:47,GTIGN,,,
2025-06-30 12:53:55,GTERI,22,8.0,
2025-06-30 12:56:44,GTIGF,,,
2025-06-30 12:56:45,GTERI,12,,1.0
2025-06-30 13:10:20,GTIGN,,,
2025-06-30 13:10:28,GTERI,22,8.0,
2025-06-30 13:11:12,GTIGF,,,
2025-06-30 13:11:13,GTERI,12,,1.0
2025-06-30 14:11:08,GTERI,11,,3595.0
2025-06-30 14:27:53,GTIGN,,,
2025-06-30 14:28:01,GTERI,22,8.0,
2025-06-30 14:28:03,GTIGF,,,
2025-06-30 14:28:03,GTIGN,,,
2025-06-30 14:28:07,GTERI,22,4.0,
2025-06-30 14:28:19,GTIGF,,,
2025-06-30 14:28:19,GTERI,12,,0.0
2025-06-30 14:28:20,GTIGN,,,
2025-06-30 14:28:23,GTIGF,,,
2025-06-30 14:33:11,GTIGN,,,
2025-06-30 14:33:16,GTERI,22,5.0,
2025-06-30 14:36:20,GTERI,22,184.0,
2025-06-30 14:39:20,GTERI,22,180.0,
2025-06-30 14:42:20,GTERI,22,180.0,
2025-06-30 14:45:20,GTERI,22,180.0,
2025-06-30 14:48:20,GTERI,22,180.0,
2025-06-30 14:51:20,GTERI,22,180.0,
2025-06-30 14:54:20,GTERI,22,180.0,
2025-06-30 14:57:20,GTERI,22,180.0,
2025-06-30 15:00:20,GTERI,22,180.0,
2025-06-30 15:03:20,GTERI,22,180.0,
2025-06-30 15:06:20,GTERI,22,180.0,
2025-06-30 15:09:20,GTERI,22,180.0,
2025-06-30 15:12:20,GTERI,22,180.0,
2025-06-30 15:15:20,GTERI,22,180.0,
2025-06-30 15:18:20,GTERI,22,180.0,
2025-06-30 15:21:20,GTERI,22,180.0,
2025-06-30 15:24:20,GTERI,22,180.0,
2025-06-30 15:27:19,GTERI,22,179.0,
2025-06-30 15:30:20,GTERI,22,181.0,
2025-06-30 15:31:06,GTERI,12,,3763.0
2025-06-30 15:31:06,GTIGF,,,
2025-06-30 16:31:01,GTERI,11,,3595.0
2025-06-30 17:31:01,GTERI,11,,3600.0
2025-06-30 18:31:01,GTERI,11,,3600.0
2025-06-30 19:31:01,GTERI,11,,3600.0
2025-06-30 20:31:01,GTERI,11,,3600.0
2025-06-30 21:09:22,GTIGN,,,
2025-06-30 21:09:26,GTIGF,,,
2025-06-30 21:09:30,GTERI,12,,4.0
2025-06-30 21:11:42,GTIGN,,,
2025-06-30 21:11:46,GTERI,22,4.0,
2025-06-30 21:14:47,GTERI,22,181.0,
2025-06-30 21:17:47,GTERI,22,180.0,
2025-06-30 21:18:32,GTIGF,,,
2025-06-30 21:18:32,GTERI,12,,0.0
2025-06-30 21:22:19,GTIGN,,,
2025-06-30 21:22:23,GTERI,22,4.0,
2025-06-30 21:23:05,GTIGF,,,
2025-06-30 21:23:05,GTERI,12,,0.0
2025-06-30 21:35:29,GTIGN,,,
2025-06-30 21:35:40,GTERI,22,11.0,
2025-06-30 21:38:36,GTERI,22,176.0,
2025-06-30 21:41:36,GTERI,22,180.0,
2025-06-30 21:44:36,GTERI,22,180.0,
2025-06-30 21:47:36,GTERI,22,180.0,
2025-06-30 21:49:11,GTIGF,,,
2025-06-30 21:49:11,GTERI,12,,0.0
2025-06-30 22:01:47,GTIGN,,,
2025-06-30 22:01:57,GTERI,22,10.0,
2025-06-30 22:04:52,GTERI,22,175.0,
2025-06-30 22:07:52,GTERI,22,180.0,
2025-06-30 22:10:13,GTIGF,,,
2025-06-30 22:10:14,GTERI,12,,1.0
2025-06-30 22:21:13,GTIGN,,,
2025-06-30 22:21:23,GTERI,22,10.0,
2025-06-30 22:21:52,GTIGF,,,
2025-06-30 22:21:53,GTERI,12,,1.0
2025-06-30 23:21:48,GTERI,11,,3595.0
2025-07-01 00:21:48,GTERI,11,,3600.0
2025-07-01 01:21:48,GTERI,11,,3600.0
2025-07-01 02:21:48,GTERI,11,,3600.0
2025-07-01 03:21:48,GTERI,11,,3600.0
2025-07-01 03:38:40,GTIGN,,,
2025-07-01 03:38:51,GTERI,22,11.0,
2025-07-01 03:41:49,GTERI,22,178.0,
2025-07-01 03:44:49,GTERI,22,180.0,
2025-07-01 03:47:49,GTERI,22,180.0,
2025-07-01 03:50:49,GTERI,22,180.0,
2025-07-01 03:52:29,GTIGF,,,
2025-07-01 03:52:29,GTERI,12,,0.0
2025-07-01 04:10:40,GTIGN,,,
2025-07-01 04:10:48,GTERI,22,8.0,
2025-07-01 04:13:50,GTERI,22,182.0,
2025-07-01 04:16:50,GTERI,22,180.0,
2025-07-01 04:19:50,GTERI,22,180.0,
2025-07-01 04:21:03,GTERI,12,,1714.0
2025-07-01 04:21:03,GTIGF,,,
2025-07-01 04:25:05,GTIGN,,,
2025-07-01 04:25:09,GTERI,22,4.0,
2025-07-01 04:28:15,GTERI,22,186.0,
2025-07-01 04:29:17,GTIGF,,,
2025-07-01 04:29:18,GTERI,12,,1.0
2025-07-01 04:33:15,GTIGN,,,
2025-07-01 04:33:19,GTERI,22,4.0,
2025-07-01 04:35:03,GTIGF,,,
2025-07-01 04:35:03,GTERI,12,,0.0
2025-07-01 04:39:18,GTIGN,,,
2025-07-01 04:39:22,GTERI,22,4.0,
2025-07-01 04:42:24,GTERI,22,182.0,
2025-07-01 04:44:39,GTERI,12,,576.0
2025-07-01 04:44:39,GTIGF,,,
2025-07-01 04:48:34,GTIGN,,,
2025-07-01 04:48:38,GTERI,22,4.0,
2025-07-01 04:51:40,GTERI,22,182.0,
2025-07-01 04:53:58,GTERI,12,,559.0
2025-07-01 04:53:58,GTIGF,,,
2025-07-01 05:03:30,GTIGN,,,
2025-07-01 05:03:37,GTERI,22,7.0,
2025-07-01 05:04:22,GTIGF,,,
2025-07-01 05:04:22,GTERI,12,,0.0
2025-07-01 05:32:48,GTIGN,,,
2025-07-01 05:32:57,GTERI,22,9.0,
2025-07-01 05:33:43,GTIGF,,,
2025-07-01 05:33:44,GTERI,12,,1.0
2025-07-01 06:33:39,GTERI,11,,3595.0
2025-07-01 07:33:39,GTERI,11,,3600.0
2025-07-01 08:00:09,GTIGN,,,
2025-07-01 08:00:24,GTERI,22,15.0,
2025-07-01 08:03:15,GTERI,21,171.0,
2025-07-01 08:06:15,GTERI,22,180.0,
2025-07-01 08:09:15,GTERI,22,180.0,
2025-07-01 08:12:15,GTERI,22,180.0,
